deal_id,target_name,acquirer_name,target_ticker,target_isin,announce_date,complete_date,withdrawn_date,expected_complete_date,assumed_complete_date,deal_status,deal_type,payment_method,deal_value_eur_th,offer_price_eur,initial_stake_pct,final_stake_pct,target_sic,target_exchange,acquirer_country,deal_completed,target_sic_primary,target_sic_2digit
413332,FULTON BANCSHARES CORPORATION,FRANKLIN FINANCIAL SERVICES CORPORATION,FULB,US3598961072,2006-01-23,2006-07-01,NA,NA,NA,Completed,Acquisition 100%,Shares,18790.18,37.7376,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1909194582,BOOKS-A-MILLION INC.,FAMILY ACQUISITION HOLDINGS INC.,BAMM,US0985701046,2015-07-13,2015-12-10,NA,NA,NA,Completed,Acquisition increased from 57.6% to 100%,Cash,18781.6,2.94994146265,57.6,100,5942 / 5961,NASDAQ National Market,US,1,5942,59
1909054442,MEDISTEM INC.,INTREXON CORPORATION,MEDS,US58501F2074,2013-12-20,2014-03-07,NA,NA,NA,Completed,Acquisition 100%,Cash,18758.45,0.97399654308,0,100,2834 / 8731,OTC Bulletin Board / OTC Pink Market,US,1,2834,28
471347,ACTOWN ELECTROCOIL INC.,ACTUANT CORPORATION,ACEE,US0046441004,2006-08-17,2006-08-17,NA,NA,NA,Completed,Acquisition 100%,Cash,18741.6,NA,0,100,3612 / 3675 / 3676 / 3677,NA,US,1,3612,36
365672,SUN BANCSHARES INC.,SCBT FINANCIAL CORPORATION,SNBA,US86663U1007,2005-07-22,2005-11-18,NA,NA,NA,Completed,Acquisition 100%,Shares,18738.22,16.484832,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1909646802,AGEAGLE AERIAL SYSTEMS INC.,ENERJEX RESOURCES INC.,UAVS,US00848K3095,2017-10-20,NA,NA,NA,2017-03-31,Completed Assumed,Acquisition 100%,NA,18707.32,NA,0,100,3589 / 3599,NYSE MKT / Bern Stock Exchange / Boerse Berlin / Boerse Frankfurt / Boerse Munchen / London Stock Exchange / OTC Pink Market,US,0,3589,35
470144,SPORT SUPPLY GROUP INC. (OLD),COLLEGIATE PACIFIC INC.,SSPY,US8489151048,2006-08-09,2006-11-13,NA,NA,NA,Completed,Acquisition increased from 72% to 100%,Shares,18696,6.8552,72,100,5091,NA,US,1,5091,50
172676,FIRST COMMUNITY BANCSHARES INC. (INDIANA),MAINSOURCE FINANCIAL GROUP INC.,FCBC,US31983A1034,2003-03-27,2003-06-12,NA,NA,NA,Completed,Acquisition 100%,Cash,18664.36,17.8647,0,100,6021 / 6029 / 6712,NASDAQ National Market,US,1,6021,60
646356,SERVICE 1ST BANCORP,CENTRAL VALLEY COMMUNITY BANCORP,SVCF,US81757C1080,2008-05-28,2008-11-12,NA,NA,NA,Completed,Acquisition 100%,Cash,18652.14,7.5852036,0,100,6021 / 6029 / 6712,OTC Bulletin Board,US,1,6021,60
1941437730,SCIENTIFIC LEARNING CORPORATION,CARNEGIE LEARNING INC.,SCIL,US8087601022,2020-09-14,2020-09-14,NA,NA,NA,Completed,Acquisition 100%,Cash,18570.77,0.447386696207,0,100,7372 / 7374,OTC Bulletin Board,US,1,7372,73
124021,BIRNER DENTAL MANAGEMENT SERVICES INC.,ADG INC.,BDMS,US0912832005,2002-06-25,NA,2002-09-12,NA,NA,Withdrawn,Acquisition 100%,Cash,18567.56,12.2964,0,100,8021,NASDAQ National Market,US,0,8021,80
97579,DELTATHREE INC,MR ATAREY HASHARON CHEVRA LEPITUACH VEHASHKAOT BENADLAN,DDDC,US24783N1028,2001-07-02,2001-07-02,NA,NA,NA,Completed,Acquisition 67%,Cash,18542.58,NA,NA,NA,4899 / 7371 / 7372,OTC Bulletin Board / OTC Pink Market,US,1,4899,48
406975,AERO SYSTEMS ENGINEERING INC.,ASE HOLDINGS INC.,NA,US0076921065,2006-01-03,2006-01-03,NA,NA,NA,Completed,Institutional buy-out 100%,Cash,18484.76,5.9158664,NA,100,3829 / 8731,NA,US,1,3829,38
1601365801,BOOKS-A-MILLION INC.,MR CLYDE B ANDERSON AND FAMILY'S ACQUISITION VEHICLE,BAMM,US0985701046,NA,NA,2012-07-17,NA,NA,Withdrawn,Acquisition increased from 53% to 100%,Cash,18475.2,2.486183942105,53,100,5942 / 5961,NASDAQ National Market,US,0,5942,59
160090,TFC ENTERPRISES INC.,CONSUMER PORTFOLIO SERVICES INC.,TFCE,US8723881038,2003-04-01,2003-05-21,NA,NA,NA,Completed,Acquisition 100%,Cash,18452.88,1.597541,0,100,6141 / 6719,NA,US,1,6141,61
1601163552,SSI SURGICAL SERVICES INC.,INVESTOR,SGSI,US7846721071,2010-02-25,2010-03-02,NA,NA,NA,Completed,Acquisition 100%,NA,18426.34,NA,0,100,7389 / 8099,OTC Pink Market / OTC Bulletin Board,NA,1,7389,73
1601009670,COLUMBIA FINANCIAL CORPORATION,CCFNB BANCORP INC.,CLBF,US1976421016,2007-11-30,2008-07-18,NA,NA,NA,Completed,Acquisition 100%,Shares,18353.27,11.562444,0,100,6021 / 6029 / 6712,OTC Bulletin Board,US,1,6021,60
270739,EAGLE SUPPLY GROUP INC.,GULFSIDE SUPPLY INC.,EEGL,US2698941018,2004-08-05,2004-09-22,NA,NA,NA,Completed,Acquisition 100%,Cash,18308.04,1.78354,0,100,5031,NA,US,1,5031,50
635455,RESTORE MEDICAL INC.,MEDTRONIC INC.,REST,US76128C1009,2008-04-22,2008-07-17,NA,NA,NA,Completed,Acquisition 100%,Cash,18301.9,1.00976,0,100,3841 / 8731,NASDAQ National Market,US,1,3841,38
1909201000,SCHUFF INTERNATIONAL INC.,HC2 HOLDINGS INC.,DBMG,US24024P1066,2014-08-21,2014-10-07,NA,NA,NA,Completed,Acquisition increased from 70% to 89%,Cash,18261.71,24.89263193025,70,89,1791 / 3441 / 8711,OTC Bulletin Board / OTC Pink Market,US,1,1791,17
518144,LANDMARK NATIONAL BANK,1ST PACIFIC BANCORP,LMRK,US51507E1001,2007-02-23,2007-07-02,NA,NA,NA,Completed,Acquisition 100%,Cash,18215.46,9.2188017,0,100,6021 / 6029,NA,US,1,6021,60
629638,AIRNET SYSTEMS INC.,AIRNET HOLDINGS INC.,ANS,US0094171065,2008-03-31,2008-06-10,NA,NA,NA,Completed,Institutional buy-out increased from 19% to 100%,Cash,18213.02,1.783226,19,100,4215 / 4512 / 4513 / 4522,NYSE MKT,US,1,4215,42
2007137169,CHARAH SOLUTIONS INC.,SER CAPITAL PARTNERS LLC,CHRA,US15957P3038,2023-04-17,2023-07-13,NA,NA,NA,Completed,Institutional buy-out 100%,NA,18209.98,5.3881006188,0,100,4953 / 4959,New York Stock Exchange (NYSE),US,1,4953,49
104496,TELEMATE.NET SOFTWARE INC,VERSO TECHNOLOGIES INC.,TMNT,US87943L1008,2001-11-16,2001-11-16,NA,NA,NA,Completed,Acquisition 100%,Shares,18206.12,1.928652321193,0,100,4813 / 4822 / 7371 / 7379 / 8999,NA,US,1,4813,48
1601106334,AVIGEN INC.,BVF ACQUISITION LLC,AVGN,US0536901038,2009-08-21,2009-12-18,NA,NA,NA,Completed,Acquisition increased from 29.627% to 100% - Bid 3 - Increased Offer,Cash,18153.68,0.864128942828,29.627,100,2834 / 2835 / 8731,NASDAQ National Market,US,1,2834,28
2008021857,ELEVATION ONCOLOGY INC.,CONCENTRA BIOSCIENCES LLC,ELEV,US28623U1016,2025-06-08,2025-07-23,NA,NA,NA,Completed,Acquisition 100%,Cash,18147.07,0.36,0,100,2834,NASDAQ National Market,US,1,2834,28
563698,LYNDONBANK,COMMUNITY BANCORP INC. (CALIFORNIA),LYSB,US5514281055,2007-08-02,2007-12-31,NA,NA,NA,Completed,Acquisition 100%,Cash,18137.36,NA,0,100,6021 / 6029,OTC Bulletin Board,US,1,6021,60
131762,INTERSTATE NATIONAL DEALER SERVICES INC.,CHL HOLDINGS CORPORATION,ISTN,US46102P1049,2002-09-26,2003-01-15,NA,NA,NA,Completed,Management buy-out 74%,Cash,18125.74,5.6874,26,100,6399 / 6411,NA,US,1,6399,63
648464,NEULION INC.,JUMPTV INC.,NLN,US64128J1016,2008-06-26,2008-10-21,NA,NA,NA,Completed,Acquisition 100%,Shares,18095.73,NA,0,100,7371 / 7372 / 7374,Toronto Stock Exchange / Pink Sheets Grey Market,US,1,7371,73
489270,APPLIED IMAGING CORPORATION,GENETIX GROUP PLC,AICX,US03820G2057,2006-11-02,NA,2006-11-21,NA,NA,Withdrawn,Acquisition 100% - bid 4 - increased bid - withdrawn,Cash,18084.4,2.9621,0,100,3826 / 5047,NA,GB,0,3826,38
1601455278,MISCOR GROUP LTD,INTEGRATED ELECTRICAL SERVICES INC.,MIGL,US60477P2011,2013-03-13,2013-09-13,NA,NA,NA,Completed,Acquisition 100%,Shares,18048.7,1.113002965288,0,100,1731 / 3325 / 3714 / 5084 / 6719 / 7629,OTC Bulletin Board / OTC Pink Market,US,1,1731,17
454246,SOMERA COMMUNICATIONS INC.,TELMAR NETWORK TECHNOLOGY INC.,SMRA,US8344582007,2006-06-26,2006-09-06,NA,NA,NA,Completed,Acquisition 100%,Cash,18045.47,3.58478,0,100,5065,NA,US,1,5065,50
121319,PARTSBASE INC.,AIROPERATIONS.COM,PRTS,US70214P1093,2002-04-24,NA,2002-06-07,NA,NA,Withdrawn,Acquisition 100% - Bid 1 - Withdrawn,Cash,17996.03,1.287466,0,100,7374,NA,US,0,7374,73
117009,STEPHAN COMPANY,MBO TEAM - UNITED STATES,SPCOQ,US8586031036,2002-04-16,NA,2002-08-16,NA,NA,Withdrawn,Management buy-out 100% - Bid 1,Cash,17966.34,4.074,0,100,2844,OTC Bulletin Board / OTC Pink Market,US,0,2844,28
121198,PARTSBASE INC.,MBI TEAM - UNITED STATES,PRTS,US70214P1093,2002-06-10,NA,2002-07-17,NA,NA,Withdrawn,Management buy-in 100%,Cash,17959.23,1.28492,0,100,7374,NA,US,0,7374,73
121192,PARTSBASE INC.,AIROPERATIONS.COM,PRTS,US70214P1093,2002-06-07,NA,2002-07-17,NA,NA,Withdrawn,Acquisition 100% - Bid 2 - Increased offer,Cash,17959.23,1.28492,0,100,7374,NA,US,0,7374,73
68722,FASTIGHETS BALDER AB,BODYCOTE INTERNATIONAL PLC,BALD,SE0000469769,2000-04-17,NA,NA,NA,2002-04-17,Completed Assumed,Acquisition,NA,17948.29,NA,0,100,6512 / 6513 / 6514 / 6519,NA,GB,0,6512,65
96903,DUCK HEAD APPAREL COMPANY LLC,TROPICAL SPORTSWEAR INTERNATIONAL CORPORATION,DHA,US26410P1030,2001-06-27,2001-08-09,NA,NA,NA,Completed,Acquisition 100%,Cash,17942.4,5.32665,0,100,5136 / 5941,NA,US,1,5136,51
1601131199,HILAND HOLDINGS GP LP,HH GP HOLDING LLP,HPGP,US43129M1071,2009-11-03,2009-12-04,NA,NA,NA,Completed,Acquisition increased from 61% to 100%,Cash,17914.32,2.1257770336,61,100,1311,NASDAQ National Market,US,1,1311,13
433117,PURE VANILLA EXCHANGE INC.,NVS ENTERTAINMENT INC.,PVNX,US74623N1019,2006-03-29,2006-03-29,NA,NA,NA,Completed,Acquisition 100%,Shares,17907.74,NA,0,100,6019 / 6099,OTC Bulletin Board / OTC Pink Market,US,1,6019,60
300220,PROCYTE CORPORATION,PHOTOMEDEX INC.,PRCY,US7428071002,2004-12-01,2005-03-22,NA,NA,NA,Completed,Acquisition 100%,Shares,17899.06,1.131506,0,100,2834 / 5122,NA,US,1,2834,28
2007856580,SHINECO INC.,NA,SISI,US8245672006,2025-02-18,NA,NA,NA,NA,Completed Assumed,Acquisition 87.308%,Cash,17888.29,NA,NA,NA,2211 / 2221 / 2231 / 2281 / 2282 / 2284 / 2299 / 2399 / 2833 / 2834 / 2835 / 2836 / 8731,OTC Bulletin Board,NA,0,2211,22
1909011716,RUMSON-FAIR HAVEN BANK AND TRUST COMPANY,1ST CONSTITUTION BANK,RFHB,US7814901077,2013-08-15,2014-02-07,NA,NA,NA,Completed,Acquisition 100%,Shares,17879.14,5.51825220975,0,100,6021 / 6029,OTC Bulletin Board / OTC Pink Market,US,1,6021,60
171403,BRANDAID MARKETING CORPORATION,CYBERIAN HOLDINGS LTD,BAMK,US1052581071,2002-11-13,NA,2003-06-03,NA,NA,Withdrawn,Acquisition 100%,NA,17871,NA,0,100,7311 / 7312 / 7313 / 7319 / 7331 / 8742 / 8743,NA,US,0,7311,73
106413,ORGANIC INC.,SENECA INVESTMENTS LLC,OGNC,US68617E1010,2001-09-18,2001-12-04,NA,NA,NA,Completed,Acquisition remaining 19.1%,Cash,17868.42,NA,NA,NA,7311 / 8742,NA,US,1,7311,73
166793,ELEVON INC.,SSA GLOBAL TECHNOLOGIES INC.,ELVN,US2862671094,2003-05-09,2003-07-22,NA,NA,NA,Completed,Acquisition 100%,Cash,17866.68,1.1453,0,100,7371 / 7372,NA,US,1,7371,73
369524,DAOU SYSTEMS INC.,PROXICOM INC.,DAOU,US2370151027,2005-08-11,2005-10-28,NA,NA,NA,Completed,Acquisition 100%,Cash,17796.24,0.3163776,0,100,7371 / 7373,NA,US,1,7371,73
1601363277,NUVEEN ARIZONA DIVIDEND ADVANTAGE MUNICIPAL FUND,NUVEEN ARIZONA PREMIUM INCOME MUNICIPAL FUND INC.,NFZ,US67069L1008,2012-04-19,2013-04-08,NA,NA,NA,Completed,Acquisition,Shares,17792.33,11.493685143913,0,100,6726,NYSE MKT,US,1,6726,67
349634,MOSSIMO INC.,MR MOSSIMO GIANNULLI,MOSS,US6196961071,2005-04-12,NA,2005-08-16,NA,NA,Withdrawn,Acquisition increased from 65.3% to 100%-Bid 1-withdrawn,Cash,17791.4,3.2348,65.3,100,2329 / 2339,NA,US,0,2329,23
117999,INTELLIGENT CONTROLS INC.,FRANKLIN ELECTRIC COMPANY INC.,ITC,US45815R1005,2002-04-25,2002-07-17,NA,NA,NA,Completed,Acquisition 100%,Cash,17791.2,3.90418,0,100,3825,NA,US,1,3825,38
1601185972,CONSONUS TECHNOLOGIES INC.,MIDAS MEDICI GROUP HOLDINGS INC.,DCTI,US21030W1099,2010-04-30,2011-03-04,NA,NA,NA,Completed,Acquisition 100%,Shares,17777.38,NA,0,100,7373 / 7374 / 7379 / 8748 / 8999,NA,US,1,7373,73
535720,CIMNET INC.,INVENSYS PLC,CIMK,US17185N1000,2007-05-03,2007-07-02,NA,NA,NA,Completed,Acquisition 100%,Cash,17771.18,1.79933238,0,100,7371 / 7372 / 7373 / 8999,NA,GB,1,7371,73
378908,HYDROGEN POWER INC.(OLD),EQUITEX INC.,HYDPE,US44887A1034,2005-09-14,2006-03-16,NA,NA,NA,Completed,Acquisition 100%,Shares,17761.2,NA,0,100,3612 / 4911,OTC Pink Market / OTC Bulletin Board,US,1,3612,36
1909194876,ADVANCED PHOTONIX INC.,LUNA INNOVATIONS INC.,API,US00754E1073,2015-02-02,2015-05-08,NA,NA,NA,Completed,Acquisition 100%,Shares,17757.86,0.475037558295,0,100,3674 / 3825,NYSE MKT,US,1,3674,36
1601035096,GOFISH CORPORATION,RUSTIC CANYON GROUP LLC,BWAV,US08660F2092,2008-12-04,2008-12-04,NA,NA,NA,Completed,Institutional buy-out 65.306%,Cash,17727.75,NA,NA,NA,4899 / 7822,OTC Bulletin Board / OTC Pink Market,US,1,4899,48
332448,INTELIDATA TECHNOLOGIES CORPORATION,CORILLIAN CORPORATION,INTD,US45814T1079,2005-03-31,2005-08-19,NA,NA,NA,Completed,Acquisition 100%,Cash,17706.12,0.3448284,0,100,7371 / 7372,NA,US,1,7371,73
1601376135,WESTERN RESERVE BANCORP INC.,WESTFIELD BANCORP INC.,WRBO,US9593301016,2012-06-05,2012-11-30,NA,NA,NA,Completed,Acquisition 100%,Cash,17703.68,22.3317429,0,100,6021 / 6029 / 6712,OTC Bulletin Board / OTC Pink Market,US,1,6021,60
2007499660,INRAD OPTICS INC.,LUXIUM SOLUTIONS LLC,INRD,US45779C1071,2024-04-09,2024-07-02,NA,NA,NA,Completed,Acquisition 100%,Liabilities,17694.86,1.02443930468,0,100,3827,OTC Bulletin Board / OTC Pink Market,US,1,3827,38
1601198356,PROGINET CORPORATION,TIBCO SOFTWARE INC.,PRGF,US7429421057,2010-06-21,2010-09-16,NA,NA,NA,Completed,Acquisition 100%,Cash,17676.34,0.8838168278,0,100,7371 / 7372,OTC Bulletin Board,US,1,7371,73
1601062723,AVIGEN INC.,BVF ACQUISITION LLC,AVGN,US0536901038,2009-03-20,NA,2009-08-21,NA,NA,Withdrawn,Acquisition increased from 29.627% to 100% - Bid 2 - Withdrawn,Cash,17647.54,0.84239839224,29.627,100,2834 / 2835 / 8731,NASDAQ National Market,US,0,2834,28
1941144351,BIRNER DENTAL MANAGEMENT SERVICES INC.,MID-ATLANTIC DENTAL SERVICE HOLDINGS LLC,BDMS,US0912832005,2018-10-03,2019-01-14,NA,NA,NA,Completed,Acquisition 100%,Cash,17645.68,9.377186872975,0,100,8021,NASDAQ National Market,US,1,8021,80
1909215331,REVETT MINING COMPANY INC.,HECLA MINING COMPANY,RVM,US7615052054,2015-03-27,2015-06-15,NA,NA,NA,Completed,Acquisition 100%,Shares,17633.32,0.4489841658456,0,100,1021 / 1044,Toronto Stock Exchange,US,1,1021,10
488669,APPLIED IMAGING CORPORATION,GENETIX GROUP PLC,AICX,US03820G2057,2006-10-27,NA,2006-11-02,NA,NA,Withdrawn,Acquisition 100% - bid 3 - withdrawn,Cash,17631,2.89932,0,100,3826 / 5047,NA,GB,0,3826,38
225039,PHANTOM FIBER CORPORATION,PIVOTAL SELF-SERVICE TECHNOLOGIES INC.,ATHC,US00436J1025,2004-02-09,2004-07-08,NA,NA,NA,Completed,Acquisition 100%,Shares,17606.27,NA,0,100,6019 / 6099 / 6159 / 7371 / 7374 / 8742,OTC Bulletin Board / OTC Pink Market,US,1,6019,60
303687,DIXON TICONDEROGA CO,FILA FABBRICA ITALIANA LAPIS ED AFFINI SPA,DXT,US2558601082,2004-12-17,2005-02-08,NA,NA,NA,Completed,Acquisition 100%,Cash,17597.41,5.4845,0,100,3951 / 3952 / 3953,NA,IT,1,3951,39
1601403408,PROPHASE LABS INC.,MATRIXX INITIATIVES INC.,PRPH,US74345W1080,NA,NA,2013-02-05,NA,NA,Withdrawn,Acquisition 100%,Cash,17580.37,1.18496026336,0,100,2834 / 8731,NASDAQ National Market,US,0,2834,28
207567,WEBLINK WIRELESS INC.,METROCALL HOLDINGS INC.,WLNKQ,US94769A1016,2003-11-19,2003-11-19,NA,NA,NA,Completed,Acquisition 100%,Shares,17577,NA,0,100,4899,NA,US,1,4899,48
1601273473,DESTRON FEARING CORPORATION,ALLFLEX USA INC.,DOC,US2538301035,2011-05-09,2011-05-13,NA,NA,NA,Completed,Acquisition 100%,Cash,17559.34,NA,0,100,3679 / 3812 / 5065,NA,US,1,3679,36
1601318243,STOCK BUILDING SUPPLY HOLDINGS LLC,"GORES GROUP LLC, THE",BMCH,US05591B1098,2011-11-17,2011-11-17,NA,NA,NA,Completed,Acquisition unknown remaining stake %,NA,17531.56,NA,NA,100,5031 / 5033 / 5039,NASDAQ National Market,US,1,5031,50
97108,AUTOWEB COM INC.,AUTOBYTEL INC.,AWEB,US0533311041,2001-04-11,2001-08-15,NA,NA,NA,Completed,Acquisition 100%,Shares,17529.6,0.580668,0,100,7374,NA,US,1,7374,73
637382,PYRAMID BREWERIES INC.,MAGIC HAT BREWING COMPANY & PERFORMING ARTS CENTER INC.,PMID,US7471351012,2008-06-28,2008-08-16,NA,NA,NA,Completed,Acquisition 100%,Cash,17504.27,1.873025,0,100,2082 / 5181,OTC Pink Market / OTC Bulletin Board,US,1,2082,20
2007282499,BEBE STORES INC.,B RILEY FINANCIAL INC.,BDST,US0755712082,2023-09-25,NA,NA,NA,2023-09-30,Completed Assumed,Acquisition increased from 47.26% to 76%,NA,17462.72,NA,47.26,76,5621 / 5961,OTC Bulletin Board,US,0,5621,56
108678,DATA DIMENSIONS INC.,LIONBRIDGE TECHNOLOGIES INC.,DDIM,US2376542070,2001-03-08,2001-06-21,NA,NA,NA,Completed,Acquisition 100%,Shares,17444.46,1.2861200011,NA,NA,7334 / 7379 / 7389 / 8734,NA,US,1,7334,73
1601444605,CSP INC.,NORTH & WEBSTER LLC,CSPI,US1263891053,NA,NA,2013-02-28,NA,NA,Withdrawn,Acquisition increased from 3.921% to 100%,Cash,17411.84,5.3317082,3.921,100,3571 / 5045 / 7372,NASDAQ National Market,US,0,3571,35
1601205457,VCG HOLDING CORPORATION,FAMILY DOG LLC,VCGH,US91821K1016,2010-11-11,2011-04-18,NA,NA,NA,Completed,Acquisition increased from 26.895% to 100%,Cash,17404.79,1.4572229238,26.895,100,5813,NASDAQ National Market / NYSE MKT,US,1,5813,58
1909195317,PALATIN TECHNOLOGIES INC.,NA,PTN,US6960775020,2015-02-13,NA,NA,NA,2017-08-05,Completed Assumed,Acquisition 70.058%,Cash,17389.98,NA,NA,NA,2834 / 8731,NYSE MKT / Boerse Frankfurt / Boerse Stuttgart / London Stock Exchange,NA,0,2834,28
416486,WHITEHALL JEWELERS INC.,PRENTICE CAPITAL MANAGEMENT LP,JWLR,US9650631008,2006-02-02,2006-06-08,NA,NA,NA,Completed,Institutional buy-out 100%,Cash,17385.52,1.24896,0,100,5944,NA,US,1,5944,59
1601361157,RF MONOLITHICS INC.,MURATA ELECTRONICS NORTH AMERICA INC.,RFMI,US74955F1066,2012-04-13,2012-07-02,NA,NA,NA,Completed,Acquisition increased from 4.714% to 100%,Cash,17380.78,1.406262722394,4.714,100,3674 / 3825 / 5063 / 5065,NASDAQ National Market,US,1,3674,36
1601244554,ENDWAVE CORPORATION,GIGOPTIX INC.,ENWV,US29264A2069,2011-02-07,2011-06-17,NA,NA,NA,Completed,Acquisition 100%,Shares,17301.59,NA,0,100,3663,NA,US,1,3663,36
2007776350,CYCLO THERAPEUTICS INC.,RAFAEL HOLDINGS INC.,CYTH,US23254X1028,2024-08-22,2025-03-25,NA,NA,NA,Completed,Acquisition increased from 31.5% to 100%,Shares,17286.05,0.95,31.5,100,2834 / 8731,NASDAQ National Market / OTC Pink Market,US,1,2834,28
128006,STEPHAN COMPANY,MBO TEAM - UNITED STATES,SPCOQ,US8586031036,2002-08-16,NA,2003-05-01,NA,NA,Withdrawn,Management buy-out 100% - Bid 2 - Withdrawn,Cash,17281.84,4.0284,0,100,2844,OTC Bulletin Board / OTC Pink Market,US,0,2844,28
651365,INSIGHTFUL CORPORATION,TIBCO SOFTWARE INC.,IFUL,US45770X1000,2008-06-18,2008-09-03,NA,NA,NA,Completed,Acquisition 100%,Cash,17280,1.292544,0,100,7371 / 7372,NASDAQ National Market,US,1,7371,73
1601066831,FIRST CAPITAL BANCORP INC. (VIRGINIA),EASTERN VIRGINIA BANKSHARES INC.,FCRV,US31942T1025,2009-04-03,NA,2009-11-10,NA,NA,Withdrawn,Acquisition 100%,Shares,17279.88,5.8161963670776,0,100,6021 / 6029,NA,US,0,6021,60
1601394715,VIKING SYSTEMS INC.,CONMED CORPORATION,VKNG,US92685Q2003,2012-08-14,2012-10-05,NA,NA,NA,Completed,Acquisition 100%,Cash,17279.83,0.207357913494,0,100,3841,OTC Pink Market,US,1,3841,38
1601395078,REMY INTERNATIONAL INC. (OLD),FIDELITY NATIONAL FINANCIAL INC.,REMY,US75971M1080,2012-08-14,2012-08-14,NA,NA,NA,Completed,Acquisition increased from 39.2% to 50.2%,NA,17264.65,NA,39.2,50.2,3621 / 3694 / 3714,NASDAQ National Market / OTC Pink Market,US,1,3621,36
106495,UGLY DUCKLING CORP.,UDC ACQUISITION CORP.,UGLY,US9035121014,2002-01-10,2002-01-17,NA,NA,NA,Completed,Management buy-out remaining 35% - increased offer - Bid 2,Cash,17258.08,4.007962,NA,NA,5511,NA,US,1,5511,55
2007090259,FOREST INVESTMENTS INC.,JP MORGAN BROKER-DEALER HOLDINGS INC.,GEC,US39036P2092,2023-01-03,2023-01-03,NA,NA,NA,Completed,Acquisition 61%,Cash,17249.99,NA,0,61,6282 / 6799,NASDAQ OMX BX,US,1,6282,62
1601403843,DITECH NETWORKS INC.,NUANCE COMMUNICATIONS INC.,DITC,US25500T1088,2012-09-18,2012-12-04,NA,NA,NA,Completed,Acquisition 100%,Cash assumed,17229.67,1.11035650776,0,100,3661 / 3663 / 5065,NASDAQ National Market,US,1,3661,36
2007664920,MGO GLOBAL INC.,HEIDMAR MARITIME HOLDINGS CORPORATION,MGOL,US55317F1084,2024-06-20,2025-02-19,NA,NA,NA,Completed,Acquisition 100%,Shares,17223.23,NA,0,100,8748,NASDAQ National Market,GR,1,8748,87
1909089574,SOUTH STREET FINANCIAL CORPORATION,BNC BANCORP,SSFC,US8404681020,2013-12-18,2014-04-01,NA,NA,NA,Completed,Acquisition 100%,Shares,17205.76,6.424935371415,0,100,6035 / 6036,OTC Pink Market,US,1,6035,60
1941488098,WILLAMETTE COMMUNITY BANK,PEOPLE'S BANK OF COMMERCE,WMCB,US9691301033,2021-01-22,2021-03-01,NA,NA,NA,Completed,Acquisition 100% - Bid 2 - Increased Bid,Shares,17189.51,9.2519395569405,0,100,6021 / 6029,OTC Bulletin Board / OTC Pink Market,US,1,6021,60
181990,FULL HOUSE RESORTS INC.,MORONGO BAND OF MISSION INDIANS,FLL,US3596781092,2003-07-30,NA,2003-10-14,NA,NA,Withdrawn,Acquisition 100%,Liabilities,17177.46,1.11098,0,100,7999,NASDAQ National Market / Boerse Frankfurt,US,0,7999,79
285296,WILLIAMS CONTROLS INC.,INVESTORS,WMCO,US9694656086,2004-10-05,2004-10-05,NA,NA,NA,Completed,Acquisition 50.64%,Other,17106.68,NA,NA,NA,3694 / 5013,NYSE MKT / NASDAQ National Market,NA,1,3694,36
95430,HOMESEEKERS.COM,E-HOME.COM INC.,HMSKQ,US4376051086,2001-06-08,NA,NA,NA,2003-06-08,Completed Assumed,Acquisition 61%,NA,17100,NA,NA,NA,6531 / 8999,NA,US,0,6531,65
366551,NSTOR TECHNOLOGIES INC.,NORMANDY ACQUISITION CORPORATION,NSO,US67018N1081,2005-07-28,2005-09-08,NA,NA,NA,Completed,Acquisition 100%,Cash,17070.24,0.084546,0,100,7371 / 7372,NA,US,1,7371,73
2007507867,TIMBERLINE RESOURCES CORPORATION,MCEWEN MINING INC.,TLRS,US8871332057,2024-04-16,2024-08-19,NA,NA,NA,Completed,Acquisition increased from 3.3% to 100%,Shares,17051.75,0.0925148236704,3.3,100,1021 / 1031 / 1041 / 1044 / 1081,OTC Bulletin Board,US,1,1021,10
590568,BIOGOLD FUELS CORPORATION (OLD),CAB-TIVE ADVERTISING INC.,BIFC,US0909661029,2007-10-25,2007-10-25,NA,NA,NA,Completed,Acquisition 100%,Shares,17018.9,NA,0,100,7322 / 7323 / 7334 / 7338 / 7389,OTC Bulletin Board / OTC Pink Market,US,1,7322,73
164734,WHITTIER ENERGY COMPANY,OLYMPIC RESOURCES INC.,WHIT,US9667853058,2003-04-28,2003-09-10,NA,NA,NA,Completed,Acquisition 100%,Shares,17008.55,NA,0,100,1382 / 1389,NASDAQ National Market,CA,1,1382,13
1601427025,ALDILA INC.,MITSUBISHI RAYON AMERICA INC.,ALDA,US0143842005,2012-12-04,2013-03-28,NA,NA,NA,Completed,Acquisition 100%,Cash,17006.17,3.1298735824,0,100,3624 / 3949 / 5091,OTC Bulletin Board / OTC Pink Market,US,1,3624,36
1601324044,EAST TEXAS FINANCIAL SERVICES INC.,PROSPERITY BANCSHARES INC.,FFBT,US2755721055,2011-12-09,2013-01-02,NA,NA,NA,Completed,Acquisition 100%,Shares,16989.24,12.9902563611038,0,100,6021 / 6029 / 6712,OTC Bulletin Board / OTC Pink Market,US,1,6021,60
